identifier	srp	srr	srz	replicate	protocol	organism	sample type	cell type	clone_individual	strain	genotype	construct	baseline_control_expt	treatment type	treatment	times	timecourse	library prep	spike in	notes	experimentally not usable	curator 1	curator 2	published	bibtex	author	year	last author	doi	single_paired	rcomp	other data	atac seq	rna seq	chip seq	three d	other seq
Steinparzer2019transcriptional	SRP191474	SRR8867634		rep2	PRO-seq	H. sapiens	cell line	HCT116					experimental	treatment;treatment	3MB-PP1(10 microM);IFN-gamma(10 ng/mL)	-45,0,min;-45,0,min	0	not noted in GEO or publication	None		0	Joe	Rutendo	1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Steinparzer2019transcriptional	SRP191474	SRR8867635		rep1	PRO-seq	H. sapiens	cell line	HCT116					experimental	treatment;treatment	3MB-PP1(10 microM);IFN-gamma(10 ng/mL)	-45,0,min;-45,0,min	0	not noted in GEO or publication	None		0	Joe	Rutendo	1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Steinparzer2019transcriptional	SRP191474	SRR8867636		rep2	PRO-seq	H. sapiens	cell line	HCT116			Cdk8 F97G		control	vehicle;vehicle	DMSO;PBS	-45,0,min;-45,0,min	0	not noted in GEO or publication	None		0	Joe	Rutendo	1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Steinparzer2019transcriptional	SRP191474	SRR8867637		rep1	PRO-seq	H. sapiens	cell line	HCT116			Cdk8 F97G		control	vehicle;vehicle	DMSO;PBS	-45,0,min;-45,0,min	0	not noted in GEO or publication	None		0	Joe	Rutendo	1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Steinparzer2019transcriptional	SRP191474	SRR8867632		rep2	PRO-seq	H. sapiens	cell line	HCT116					experimental	vehicle;treatment	DMSO;IFN-gamma(10 ng/mL)	-45,0,min;-45,0,min	0	not noted in GEO or publication	None		0	Joe	Rutendo	1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Steinparzer2019transcriptional	SRP197255	SRR9032561		rep2	GRO-seq	M. musculus	cell line	MEF		C57BL/6			control	no treatment			0	random primed	None		0	Lynn		1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Steinparzer2019transcriptional	SRP197255	SRR9032562		rep1	GRO-seq	M. musculus	cell line	MEF		C57BL/6			control	no treatment			0	random primed	None		0	Lynn		1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Steinparzer2019transcriptional	SRP197255	SRR9032553		rep2	GRO-seq	M. musculus	cell line	MEF		C57BL/6			experimental	treatment;treatment	cortistatin A(100 nM);IFN-gamma(10 ng/mL)	-90,-30,min;-30,0,min	0	random primed	None		0	Lynn		1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Steinparzer2019transcriptional	SRP197255	SRR9032554		rep1	GRO-seq	M. musculus	cell line	MEF		C57BL/6			experimental	treatment;treatment	cortistatin A(100 nM);IFN-gamma(10 ng/mL)	-90,-30,min;-30,0,min	0	random primed	None		0	Lynn		1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Steinparzer2019transcriptional	SRP197255	SRR9032555		rep2	GRO-seq	M. musculus	cell line	MEF		C57BL/6			experimental	treatment	cortistatin A(100 nM)	-60,0,min	0	random primed	None		0	Lynn		1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Steinparzer2019transcriptional	SRP197255	SRR9032556		rep1	GRO-seq	M. musculus	cell line	MEF		C57BL/6			experimental	treatment	cortistatin A(100 nM)	-60,0,min	0	random primed	None		0	Lynn		1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Steinparzer2019transcriptional	SRP197255	SRR9032557		rep2	GRO-seq	M. musculus	cell line	MEF		C57BL/6			experimental	vehicle;treatment	DMSO;IFN-gamma(10 ng/mL)	-90,-30,min;-30,0,min	0	random primed	None		0	Lynn		1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Steinparzer2019transcriptional	SRP197255	SRR9032558		rep1	GRO-seq	M. musculus	cell line	MEF		C57BL/6			experimental	vehicle;treatment	DMSO;IFN-gamma(10 ng/mL)	-90,-30,min;-30,0,min	0	random primed	None		0	Lynn		1	Steinparzer2019	Steinparzer	2019	Kovarik	10.1016/j.molcel.2019.07.034	single	1	1	0	1	0	0	0
Soccio2015genetic	SRP051500	SRR1732573		rep1	GRO-seq	M. musculus	tissue	epididymal white adipose tissue		C57BL/6			baseline	treatment	low fat diet	-28,0,day	0	not noted in GEO or publication	None	Mice fed Research Diets D12450B for 4 weeks before tissue isolation	0	Jacob	Rutendo	1	Soccio2015genetic	Soccio	2015	Lazar	10.1016/j.cell.2015.06.025	single	0	1	0	1	1	0	0
Ngoc2017human	SRP093742	SRR5034773		rep1	GRO-seq	H. sapiens	cell line	MCF7					experimental	no treatment			0	ligation	None	5'GRO-seq without RNA fragmentation	0	Marko	Joe	1	Ngoc2017human	Vo Ngoc	2017	Kadonaga	10.1101/gad.293837.116	single	0	0	0	0	0	0	0
Ngoc2017human	SRP093742	SRR5034774		rep1	GRO-seq	H. sapiens	cell line	MCF7					experimental	no treatment			0	ligation	None	5'GRO-seq with RNA fragmentation	0	Marko	Joe	1	Ngoc2017human	Vo Ngoc	2017	Kadonaga	10.1101/gad.293837.116	single	0	0	0	0	0	0	0
Ngoc2017human	SRP093742	SRR5150535		rep1	GRO-seq	H. sapiens	cell line	MCF7					control	no treatment			0	ligation	None	GRO-seq control sample; Small RNA Library Prep Set (New England Biolabs) was used for final library preparation with modifications as described in Hetzel et al. 2016	0	Marko	Joe	1	Ngoc2017human	Vo Ngoc	2017	Kadonaga	10.1101/gad.293837.116	single	0	0	0	0	0	0	0
Jager2016nuclear	SRP071728	SRR3223689	SRZ3223688	rep1a	GRO-seq	M. musculus	tissue	brown adipose tissue		C57BL/6	Rev-erb-alpha -/-		experimental	no treatment			0	circularization	None	Replicate information unclear	0	Marko	Lynn	1	Jager2016nuclear	Jager	2016	Lazar	10.1074/jbc.M116.719120	single	0	1	0	0	1	0	1
Jager2016nuclear	SRP071728	SRR3223688	SRZ3223688	rep1b	GRO-seq	M. musculus	tissue	brown adipose tissue		C57BL/6	Rev-erb-alpha -/-		experimental	no treatment			0	circularization	None	Replicate information unclear	0	Marko	Lynn	1	Jager2016nuclear	Jager	2016	Lazar	10.1074/jbc.M116.719120	single	0	1	0	0	1	0	1
Jager2016nuclear	SRP071728	SRR3223691	SRZ3223690	rep1a	GRO-seq	M. musculus	tissue	brown adipose tissue		C57BL/6			control	no treatment			0	circularization	None	Replicate information unclear	0	Marko	Lynn	1	Jager2016nuclear	Jager	2016	Lazar	10.1074/jbc.M116.719120	single	0	1	0	0	1	0	1
Jager2016nuclear	SRP071728	SRR3223690	SRZ3223690	rep1b	GRO-seq	M. musculus	tissue	brown adipose tissue		C57BL/6			control	no treatment			0	circularization	None	Replicate information unclear	0	Marko	Lynn	1	Jager2016nuclear	Jager	2016	Lazar	10.1074/jbc.M116.719120	single	0	1	0	0	1	0	1
Jager2016nuclear	SRP071728	SRR3223692	SRZ3223692	rep1a	GRO-seq	M. musculus	tissue	epididymal white adipose tissue		C57BL/6	Rev-erb-alpha -/-		experimental	no treatment			0	circularization	None	Replicate information unclear	0	Marko	Lynn	1	Jager2016nuclear	Jager	2016	Lazar	10.1074/jbc.M116.719120	single	0	1	0	0	1	0	1
Jager2016nuclear	SRP071728	SRR3223693	SRZ3223692	rep1b	GRO-seq	M. musculus	tissue	epididymal white adipose tissue		C57BL/6	Rev-erb-alpha -/-		experimental	no treatment			0	circularization	None	Replicate information unclear	0	Marko	Lynn	1	Jager2016nuclear	Jager	2016	Lazar	10.1074/jbc.M116.719120	single	0	1	0	0	1	0	1
Jager2016nuclear	SRP071728	SRR3223695	SRZ3223694	rep1a	GRO-seq	M. musculus	tissue	epididymal white adipose tissue		C57BL/6			control	no treatment			0	circularization	None	Replicate information unclear	0	Marko	Lynn	1	Jager2016nuclear	Jager	2016	Lazar	10.1074/jbc.M116.719120	single	0	1	0	0	1	0	1
Jager2016nuclear	SRP071728	SRR3223694	SRZ3223694	rep1b	GRO-seq	M. musculus	tissue	epididymal white adipose tissue		C57BL/6			control	no treatment			0	circularization	None	Replicate information unclear	0	Marko	Lynn	1	Jager2016nuclear	Jager	2016	Lazar	10.1074/jbc.M116.719120	single	0	1	0	0	1	0	1
Jager2016nuclear	SRP071728	SRR3223697	SRZ3223696	rep1a	GRO-seq	M. musculus	tissue	inguinal white adipose tissue		C57BL/6	Rev-erb-alpha -/-		experimental	no treatment			0	circularization	None	Replicate information unclear	0	Marko	Lynn	1	Jager2016nuclear	Jager	2016	Lazar	10.1074/jbc.M116.719120	single	0	1	0	0	1	0	1
Jager2016nuclear	SRP071728	SRR3223696	SRZ3223696	rep1b	GRO-seq	M. musculus	tissue	inguinal white adipose tissue		C57BL/6	Rev-erb-alpha -/-		experimental	no treatment			0	circularization	None	Replicate information unclear	0	Marko	Lynn	1	Jager2016nuclear	Jager	2016	Lazar	10.1074/jbc.M116.719120	single	0	1	0	0	1	0	1
Jager2016nuclear	SRP071728	SRR3223699	SRZ3223698	rep1a	GRO-seq	M. musculus	tissue	inguinal white adipose tissue		C57BL/6			control	no treatment			0	circularization	None	Replicate information unclear	0	Marko	Lynn	1	Jager2016nuclear	Jager	2016	Lazar	10.1074/jbc.M116.719120	single	0	1	0	0	1	0	1
Jager2016nuclear	SRP071728	SRR3223698	SRZ3223698	rep1b	GRO-seq	M. musculus	tissue	inguinal white adipose tissue		C57BL/6			control	no treatment			0	circularization	None	Replicate information unclear	0	Marko	Lynn	1	Jager2016nuclear	Jager	2016	Lazar	10.1074/jbc.M116.719120	single	0	1	0	0	1	0	1
Nojima2015mammalian	SRP045447	SRR1544602		rep1	NET-seq	H. sapiens	cell line	HeLa					baseline	no treatment			0	ligation	None	mNET-seq with 8WG16 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1544603		rep2	NET-seq	H. sapiens	cell line	HeLa					baseline	no treatment			0	ligation	None	mNET-seq with 8WG16 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1544604		rep1	NET-seq	H. sapiens	cell line	HeLa					baseline	no treatment			0	ligation	None	mNET-seq with CMA602 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1544605		rep1	NET-seq	H. sapiens	cell line	HeLa					baseline	no treatment			0	ligation	None	mNET-seq with CMA603 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1544606		rep1	NET-seq	H. sapiens	cell line	HeLa					baseline	no treatment			0	ligation	None	mNET-seq with CMA601 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1544608		rep1	NET-seq	H. sapiens	cell line	HeLa				siRNA luciferase	control	no treatment			0	ligation	None	mNET-seq with CMA602 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1544609		rep1	NET-seq	H. sapiens	cell line	HeLa				siRNA Cpsf73	experimental	no treatment			0	ligation	None	mNET-seq with CMA602 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1544610		rep1	NET-seq	H. sapiens	cell line	HeLa				siRNA Cstf64; siRNA Cstf64tau	experimental	no treatment			0	ligation	None	mNET-seq with CMA602 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1544611		rep1	NET-seq	H. sapiens	cell line	HeLa				siRNA Xrn2	experimental	no treatment			0	ligation	None	mNET-seq with CMA602 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1544612		rep1	other	H. sapiens	cell line	HeLa				siRNA luciferase	control	no treatment			0	ligation	None	chRNAseq	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	0	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1544613		rep1	other	H. sapiens	cell line	HeLa				siRNA Cpsf73	experimental	no treatment			0	ligation	None	chRNAseq	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	0	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1544614		rep1	other	H. sapiens	cell line	HeLa				siRNA Cstf64; siRNA Cstf64tau	experimental	no treatment			0	ligation	None	chRNAseq	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	0	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1544615		rep1	other	H. sapiens	cell line	HeLa				siRNA Xrn2	experimental	no treatment			0	ligation	None	chRNAseq	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	0	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1552315		rep2	NET-seq	H. sapiens	cell line	HeLa					baseline	no treatment			0	ligation	None	mNET-seq with CMA602 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1552316		rep2	NET-seq	H. sapiens	cell line	HeLa					baseline	no treatment			0	ligation	None	mNET-seq with CMA603 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1736053		rep1	other	H. sapiens	cell line	HeLa					baseline	no treatment			0	ligation	None	chRNAseq	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	0	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1736054		rep2	other	H. sapiens	cell line	HeLa					baseline	no treatment			0	ligation	None	chRNAseq	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	0	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1736055		rep1	other	H. sapiens	cell line	HeLa				siRNA Cstf64	experimental	no treatment			0	ligation	None	chRNAseq	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	0	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1736056		rep1	other	H. sapiens	cell line	HeLa				siRNA Cstf64tau	experimental	no treatment			0	ligation	None	chRNAseq	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	0	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1736059		rep1	NET-seq	H. sapiens	cell line	HeLa					control	vehicle	DMSO	-4,0,hr	0	ligation	None	mNET-seq with CMA603 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1736060		rep1	NET-seq	H. sapiens	cell line	HeLa					experimental	treatment	pladienolides B(1 mM)	-4,0,hr	0	ligation	None	mNET-seq with CMA603 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1736061		rep1	NET-seq	H. sapiens	cell line	HeLa				siRNA Cpsf73	experimental	no treatment			0	ligation	None	mNET-seq with CMA603 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1736062		rep1	NET-seq	H. sapiens	cell line	HeLa				siRNA Cpsf73	experimental	no treatment			0	ligation	None	mNET-seq with 8WG16 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1736063		rep1	NET-seq	H. sapiens	cell line	HeLa				siRNA luciferase	control	no treatment			0	ligation	None	mNET-seq with CMA603 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1736064		rep1	NET-seq	H. sapiens	cell line	HeLa				siRNA luciferase	control	no treatment			0	ligation	None	mNET-seq with 8WG16 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Nojima2015mammalian	SRP045447	SRR1736065		rep1	NET-seq	H. sapiens	cell line	HeLa				siRNA Ptbp1	experimental	no treatment			0	ligation	None	mNET-seq with CMA603 PolII antibody	0	Marko	Rutendo	1		Nojima	2015	Proudfoot	10.1016/j.cell.2015.03.027	paired	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1928223	SRZ1575923	rep2a	NET-seq	H. sapiens	cell line	HEK293T					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575923	SRZ1575923	rep2b	NET-seq	H. sapiens	cell line	HEK293T					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575924	SRZ1575923	rep2c	NET-seq	H. sapiens	cell line	HEK293T					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575925	SRZ1575923	rep2d	NET-seq	H. sapiens	cell line	HEK293T					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575926	SRZ1575923	rep2e	NET-seq	H. sapiens	cell line	HEK293T					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575927	SRZ1575923	rep2f	NET-seq	H. sapiens	cell line	HEK293T					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575928	SRZ1575923	rep2g	NET-seq	H. sapiens	cell line	HEK293T					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1928222	SRZ1928221	rep1b	NET-seq	H. sapiens	cell line	HEK293T					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1928221	SRZ1928221	rep1a	NET-seq	H. sapiens	cell line	HEK293T					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575919	SRZ1575919	rep1a	NET-seq	H. sapiens	cell line	HeLa S3					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575920	SRZ1575919	rep1b	NET-seq	H. sapiens	cell line	HeLa S3					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575914	SRZ1575914	rep2a	NET-seq	H. sapiens	cell line	HeLa S3					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575915	SRZ1575914	rep2b	NET-seq	H. sapiens	cell line	HeLa S3					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575916	SRZ1575914	rep2c	NET-seq	H. sapiens	cell line	HeLa S3					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575917	SRZ1575914	rep2d	NET-seq	H. sapiens	cell line	HeLa S3					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575918	SRZ1575914	rep2e	NET-seq	H. sapiens	cell line	HeLa S3					baseline	no treatment			0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575931	SRZ1575929	rep1a	NET-seq	H. sapiens	cell line	HeLa S3					control	vehicle	DMSO	-1,0,hr	0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
Mayer2015native	SRP047174	SRR1575930	SRZ1575929	rep1b	NET-seq	H. sapiens	cell line	HeLa S3					control	vehicle	DMSO	-1,0,hr	0	circularization	None	unique hexamers were ligated first (before circularization) to remove PCR duplicates computationally	0	Sam	Gilson	1	Mayer2015native	Mayer	2015	Churchman	10.1016/j.cell.2015.03.010	single	1	1	0	1	0	0	0
